State,District,Year,Total_Crimes
WEST BENGAL,24 PARGANAS NORTH,2001,649
WEST BENGAL,24 PARGANAS SOUTH,2001,681
WEST BENGAL,ASANSOL,2001,33
WEST BENGAL,BANKURA,2001,159
WEST BENGAL,BIRBHUM,2001,269
WEST BENGAL,BURDWAN,2001,491
WEST BENGAL,COOCHBEHAR,2001,273
WEST BENGAL,DAKSHIN DINAJPUR,2001,180
WEST BENGAL,DARJEELING,2001,125
WEST BENGAL,HOOGHLY,2001,488
WEST BENGAL,HOWRAH,2001,71
WEST BENGAL,HOWRAH CITY,2001,112
WEST BENGAL,HOWRAH G.R.P.,2001,15
WEST BENGAL,JALPAIGURI,2001,277
WEST BENGAL,KOLKATA,2001,514
WEST BENGAL,MALDA,2001,208
WEST BENGAL,MIDNAPUR,2001,741
WEST BENGAL,MURSHIDABAD,2001,402
WEST BENGAL,NADIA,2001,507
WEST BENGAL,PURULIA,2001,175
WEST BENGAL,SEALDAH G.R.P.,2001,4
WEST BENGAL,SILIGURI G.R.P.,2001,1
WEST BENGAL,UTTAR DINAJPUR,2001,158
ANDAMAN & NICOBAR ISLANDS,ANDAMAN,2001,33
ANDAMAN & NICOBAR ISLANDS,NICOBAR,2001,1
CHANDIGARH,CHANDIGARH,2001,146
DADRA & NAGAR HAVELI,D AND N HAVELI,2001,19
DADRA & NAGAR HAVELI,DAMAN,2001,7
DADRA & NAGAR HAVELI,DIU,2001,0
DELHI,CENTRAL,2001,113
DELHI,EAST,2001,168
DELHI,G.R.P.(RLY),2001,12
DELHI,I.G.I. AIRPORT,2001,3
DELHI,NEW DELHI,2001,56
DELHI,NORTH,2001,126
DELHI,NORTH EAST,2001,222
DELHI,NORTH WEST,2001,568
DELHI,S.T.F.,2001,0
DELHI,SOUTH,2001,392
DELHI,SOUTH WEST,2001,277
DELHI,WEST,2001,251
LAKSHADWEEP,LAKSHADWEEP,2001,0
PUDUCHERRY,PONDICHERRY,2001,78
ANDHRA PRADESH,ADILABAD,2002,566
ANDHRA PRADESH,ANANTAPUR,2002,453
ANDHRA PRADESH,CHITTOOR,2002,437
ANDHRA PRADESH,CUDDAPAH,2002,258
ANDHRA PRADESH,EAST GODAVARI,2002,498
ANDHRA PRADESH,GUNTAKAL RLY.,2002,4
ANDHRA PRADESH,GUNTUR,2002,835
ANDHRA PRADESH,HYDERABAD CITY,2002,993
ANDHRA PRADESH,KARIMNAGAR,2002,877
ANDHRA PRADESH,KHAMMAM,2002,1006
ANDHRA PRADESH,KRISHNA,2002,771
ANDHRA PRADESH,KURNOOL,2002,528
ANDHRA PRADESH,MAHABOOBNAGAR,2002,621
ANDHRA PRADESH,MEDAK,2002,513
ANDHRA PRADESH,NALGONDA,2002,624
ANDHRA PRADESH,NELLORE,2002,831
ANDHRA PRADESH,NIZAMABAD,2002,446
ANDHRA PRADESH,PRAKASHAM,2002,367
ANDHRA PRADESH,RANGA REDDY,2002,914
ANDHRA PRADESH,SECUNDERABAD RLY.,2002,0
ANDHRA PRADESH,SRIKAKULAM,2002,217
ANDHRA PRADESH,VIJAYAWADA,2002,1242
ANDHRA PRADESH,VIJAYAWADA RLY.,2002,5
ANDHRA PRADESH,VISAKHA RURAL,2002,207
ANDHRA PRADESH,VISAKHAPATNAM,2002,302
ANDHRA PRADESH,VIZIANAGARAM,2002,266
ANDHRA PRADESH,WARANGAL,2002,524
ANDHRA PRADESH,WEST GODAVARI,2002,841
ARUNACHAL PRADESH,CHANGLANG,2002,7
ARUNACHAL PRADESH,DIBANG VALLEY,2002,19
ARUNACHAL PRADESH,KAMENG EAST,2002,10
ARUNACHAL PRADESH,KAMENG WEST,2002,1
ARUNACHAL PRADESH,LOHIT,2002,14
ARUNACHAL PRADESH,PAPUM PARE,2002,20
ARUNACHAL PRADESH,SIANG EAST,2002,34
ARUNACHAL PRADESH,SIANG UPPER,2002,3
ARUNACHAL PRADESH,SIANG WEST,2002,30
ARUNACHAL PRADESH,SUBANSIRI LOWER,2002,8
ARUNACHAL PRADESH,SUBANSIRI UPPER,2002,7
ARUNACHAL PRADESH,TAWANG,2002,3
ARUNACHAL PRADESH,TIRAP,2002,3
ASSAM,BARPETA,2002,233
ASSAM,BONGAIGAON,2002,98
ASSAM,C.I.D.,2002,2
ASSAM,CACHAR,2002,533
ASSAM,DARRANG,2002,183
ASSAM,DHEMAJI,2002,154
ASSAM,DHUBRI,2002,337
ASSAM,DIBRUGARH,2002,174
ASSAM,G.R.P.,2002,0
ASSAM,GOALPARA,2002,231
ASSAM,GOLAGHAT,2002,174
ASSAM,GUWAHATI CITY,2002,320
ASSAM,HAILAKANDI,2002,131
ASSAM,JORHAT,2002,149
ASSAM,KAMRUP,2002,190
ASSAM,KARBI ANGLONG,2002,28
ASSAM,KARIMGANJ,2002,116
ASSAM,KOKRAJHAR,2002,125
ASSAM,LAKHIMPUR,2002,381
ASSAM,MORIGAON,2002,142
ASSAM,N.C.HILLS,2002,22
ASSAM,NAGAON,2002,470
ASSAM,NALBARI,2002,93
ASSAM,R.P.O.,2002,2
ASSAM,SIBSAGAR,2002,219
ASSAM,SONITPUR,2002,384
ASSAM,TINSUKIA,2002,110
BIHAR,ARARIA,2002,217
BIHAR,ARWAL,2002,22
BIHAR,AURANGABAD,2002,58
BIHAR,BAGAHA,2002,35
BIHAR,BANKA,2002,64
BIHAR,BEGUSARAI,2002,121
BIHAR,BETTIAH,2002,220
BIHAR,BHABHUA,2002,59
BIHAR,BHAGALPUR,2002,146
BIHAR,BHOJPUR,2002,169
BIHAR,BUXAR,2002,49
BIHAR,DARBHANGA,2002,220
BIHAR,GAYA,2002,146
BIHAR,GOPALGANJ,2002,106
BIHAR,JAMALPUR RLY.,2002,4
BIHAR,JAMUI,2002,68
BIHAR,JEHANABAD,2002,42
BIHAR,KATIHAR,2002,188
BIHAR,KATIHAR RLY.,2002,6
BIHAR,KHAGARIA,2002,63
BIHAR,KISHANGANJ,2002,92
BIHAR,LAKHISARAI,2002,28
BIHAR,MADHEPURA,2002,37
BIHAR,MADHUBANI,2002,380
BIHAR,MOTIHARI,2002,232
BIHAR,MUNGER,2002,46
BIHAR,MUZAFFARPUR,2002,329
BIHAR,MUZAFFARPUR RLY.,2002,11
BIHAR,NALANDA,2002,167
BIHAR,NAUGACHIA,2002,42
BIHAR,NAWADAH,2002,93
BIHAR,PATNA,2002,339
BIHAR,PATNA RLY.,2002,15
BIHAR,PURNEA,2002,92
BIHAR,ROHTAS,2002,163
BIHAR,SAHARSA,2002,57
BIHAR,SAMASTIPUR,2002,92
BIHAR,SARAN,2002,176
BIHAR,SHEIKHPURA,2002,36
BIHAR,SHEOHAR,2002,28
BIHAR,SITAMARHI,2002,122
BIHAR,SIWAN,2002,116
BIHAR,SUPAUL,2002,54
BIHAR,VAISHALI,2002,203
CHHATTISGARH,BALRAMPUR,2002,89
CHHATTISGARH,BILASPUR,2002,356
CHHATTISGARH,BIZAPUR,2002,10
CHHATTISGARH,DANTEWARA,2002,38
CHHATTISGARH,DHAMTARI,2002,85
CHHATTISGARH,DURG,2002,545
CHHATTISGARH,GRP RAIPUR,2002,6
CHHATTISGARH,JAGDALPUR,2002,128
CHHATTISGARH,JANJGIR,2002,232
CHHATTISGARH,JASHPUR,2002,59
CHHATTISGARH,KABIRDHAM,2002,90
CHHATTISGARH,KANKER,2002,103
CHHATTISGARH,KORBA,2002,175
CHHATTISGARH,KORIYA,2002,158
CHHATTISGARH,MAHASAMUND,2002,111
CHHATTISGARH,RAIGARH,2002,196
CHHATTISGARH,RAIPUR,2002,538
CHHATTISGARH,RAJNANDGAON,2002,209
CHHATTISGARH,SARGUJA,2002,386
GOA,NORTH GOA,2002,32
GOA,SOUTH GOA,2002,19
GUJARAT,AHMEDABAD COMMR.,2002,597
GUJARAT,AHMEDABAD RURAL,2002,109
GUJARAT,AHWA-DANG,2002,12
GUJARAT,AMRELI,2002,141
GUJARAT,ANAND,2002,248
GUJARAT,BHARUCH,2002,108
GUJARAT,BHAVNAGAR,2002,241
GUJARAT,DAHOD,2002,60
GUJARAT,GANDHINAGAR,2002,173
GUJARAT,HIMATNAGAR,2002,242
GUJARAT,JAMNAGAR,2002,259
GUJARAT,JUNAGADH,2002,472
GUJARAT,KHEDA NORTH,2002,183
GUJARAT,KUTCH,2002,244
GUJARAT,MEHSANA,2002,263
GUJARAT,NARMADA,2002,28
GUJARAT,NAVSARI,2002,41
GUJARAT,PALANPUR,2002,236
GUJARAT,PANCHMAHAL,2002,60
GUJARAT,PATAN,2002,144
GUJARAT,PORBANDAR,2002,84
GUJARAT,RAJKOT COMMR.,2002,253
GUJARAT,RAJKOT RURAL,2002,286
GUJARAT,SURAT COMMR.,2002,216
GUJARAT,SURAT RURAL,2002,87
GUJARAT,SURENDRANAGAR,2002,171
GUJARAT,VADODARA COMMR.,2002,129
GUJARAT,VADODARA RURAL,2002,142
GUJARAT,VALSAD,2002,63
GUJARAT,W.RLY,2002,19
HARYANA,AMBALA,2002,179
HARYANA,BHIWANI,2002,148
HARYANA,FARIDABAD,2002,1365
HARYANA,FATEHABAD,2002,112
HARYANA,GRP,2002,74
HARYANA,GURGAON,2002,294
HARYANA,HISSAR,2002,195
HARYANA,JHAJJAR,2002,235
HARYANA,JIND,2002,118
HARYANA,KAITHAL,2002,126
HARYANA,KARNAL,2002,196
HARYANA,KURUKSHETRA,2002,158
HARYANA,MAHENDRAGARH,2002,69
HARYANA,PANCHKULA,2002,169
HARYANA,PANIPAT,2002,308
HARYANA,REWARI,2002,69
HARYANA,ROHTAK,2002,128
HARYANA,SIRSA,2002,163
HARYANA,SONIPAT,2002,138
HARYANA,YAMUNANAGAR,2002,106
HIMACHAL PRADESH,BILASPUR,2002,71
HIMACHAL PRADESH,CHAMBA,2002,62
HIMACHAL PRADESH,G.R.P.,2002,0
HIMACHAL PRADESH,HAMIRPUR,2002,59
HIMACHAL PRADESH,KANGRA,2002,116
HIMACHAL PRADESH,KINNAUR,2002,21
HIMACHAL PRADESH,KULLU,2002,56
HIMACHAL PRADESH,LAHAUL-SPITI,2002,2
HIMACHAL PRADESH,MANDI,2002,138
HIMACHAL PRADESH,SHIMLA,2002,116
HIMACHAL PRADESH,SIRMAUR,2002,70
HIMACHAL PRADESH,SOLAN,2002,85
HIMACHAL PRADESH,UNA,2002,35
JAMMU & KASHMIR,ANANTNAG,2002,195
JAMMU & KASHMIR,AWANTIPORA,2002,31
JAMMU & KASHMIR,BARAMULLA,2002,217
JAMMU & KASHMIR,BORDER,2002,49
JAMMU & KASHMIR,BUDGAM,2002,138
JAMMU & KASHMIR,CRIME JAMMU,2002,0
JAMMU & KASHMIR,CRIME SRINAGAR,2002,0
JAMMU & KASHMIR,DODA,2002,44
JAMMU & KASHMIR,GANDERBAL,2002,113
JAMMU & KASHMIR,HANDWARA,2002,41
JAMMU & KASHMIR,JAMMU,2002,184
JAMMU & KASHMIR,KARGIL,2002,3
JAMMU & KASHMIR,KATHUA,2002,55
JAMMU & KASHMIR,KULGAM,2002,60
JAMMU & KASHMIR,KUPWARA,2002,71
JAMMU & KASHMIR,LEH,2002,6
JAMMU & KASHMIR,POONCH,2002,20
JAMMU & KASHMIR,PULWAMA,2002,119
JAMMU & KASHMIR,RAILWAYS,2002,3
JAMMU & KASHMIR,RAJOURI,2002,52
JAMMU & KASHMIR,RAMBAN,2002,19
JAMMU & KASHMIR,REASI,2002,25
JAMMU & KASHMIR,SRINAGAR,2002,498
JAMMU & KASHMIR,UDHAMPUR,2002,70
JHARKHAND,BOKARO,2002,151
JHARKHAND,CHAIBASA,2002,71
JHARKHAND,CHATRA,2002,38
JHARKHAND,DEOGHAR,2002,79
JHARKHAND,DHANBAD,2002,174
JHARKHAND,DHANBAD RLY.,2002,5
JHARKHAND,DUMKA,2002,129
JHARKHAND,GARHWA,2002,71
JHARKHAND,GIRIDIH,2002,183
JHARKHAND,GODDA,2002,152
JHARKHAND,GUMLA,2002,58
JHARKHAND,HAZARIBAGH,2002,237
JHARKHAND,JAMSHEDPUR,2002,218
JHARKHAND,JAMSHEDPUR RLY.,2002,7
JHARKHAND,JAMTARA,2002,62
JHARKHAND,KODERMA,2002,62
JHARKHAND,LATEHAR,2002,24
JHARKHAND,LOHARDAGGA,2002,31
JHARKHAND,PAKUR,2002,48
JHARKHAND,PALAMU,2002,109
JHARKHAND,RANCHI,2002,221
JHARKHAND,SAHEBGANJ,2002,77
JHARKHAND,SARAIKELA,2002,62
JHARKHAND,SIMDEGA,2002,19
KARNATAKA,BAGALKOT,2002,130
KARNATAKA,BANGALORE COMMR.,2002,664
KARNATAKA,BANGALORE RURAL,2002,300
KARNATAKA,BELGAUM,2002,186
KARNATAKA,BELLARY,2002,147
KARNATAKA,BIDAR,2002,182
KARNATAKA,BIJAPUR,2002,193
KARNATAKA,CHAMARAJNAGAR,2002,47
KARNATAKA,CHICKMAGALUR,2002,162
KARNATAKA,CHITRADURGA,2002,101
KARNATAKA,DAKSHIN KANNADA,2002,64
KARNATAKA,DAVANAGERE,2002,186
KARNATAKA,DHARWAD COMMR.,2002,55
KARNATAKA,DHARWAD RURAL,2002,47
KARNATAKA,GADAG,2002,33
KARNATAKA,GULBARGA,2002,258
KARNATAKA,HASSAN,2002,144
KARNATAKA,HAVERI,2002,58
KARNATAKA,K.G.F.,2002,36
KARNATAKA,KODAGU,2002,52
KARNATAKA,KOLAR,2002,126
KARNATAKA,KOPPAL,2002,113
KARNATAKA,MANDYA,2002,191
KARNATAKA,MYSORE COMMR.,2002,97
KARNATAKA,MYSORE RURAL,2002,153
KARNATAKA,RAICHUR,2002,166
KARNATAKA,RAILWAYS,2002,4
KARNATAKA,SHIMOGA,2002,246
KARNATAKA,TUMKUR,2002,125
KARNATAKA,UDUPI,2002,50
KARNATAKA,UTTAR KANNADA,2002,83
KERALA,ALAPUZHA,2002,336
KERALA,CBCID,2002,2
KERALA,ERNAKULAM,2002,392
KERALA,IDUKKI,2002,264
KERALA,KANNUR,2002,328
KERALA,KASARGOD,2002,119
KERALA,KOLLAM,2002,694
KERALA,KOTTAYAM,2002,342
KERALA,KOZHIKODE,2002,544
KERALA,MALAPPURAM,2002,603
KERALA,PALAKKAD,2002,378
KERALA,PATHANAMTHITTA,2002,271
KERALA,RAILWAYS,2002,1
KERALA,THRISSUR,2002,439
KERALA,TRIVANDRUM,2002,816
KERALA,WAYANADU,2002,139
MADHYA PRADESH,BALAGHAT,2002,378
MADHYA PRADESH,BARWANI,2002,132
MADHYA PRADESH,BETUL,2002,361
MADHYA PRADESH,BHIND,2002,247
MADHYA PRADESH,BHOPAL,2002,561
MADHYA PRADESH,BHOPAL RLY.,2002,21
MADHYA PRADESH,CHHATARPUR,2002,372
MADHYA PRADESH,CHHINDWARA,2002,444
MADHYA PRADESH,DAMOH,2002,283
MADHYA PRADESH,DATIYA,2002,108
MADHYA PRADESH,DEWAS,2002,504
MADHYA PRADESH,DHAR,2002,513
MADHYA PRADESH,DINDORI,2002,104
MADHYA PRADESH,GUNA,2002,637
MADHYA PRADESH,GWALIOR,2002,430
MADHYA PRADESH,HARDA,2002,104
MADHYA PRADESH,HOSHANGABAD,2002,271
MADHYA PRADESH,INDORE,2002,664
MADHYA PRADESH,INDORE RLY.,2002,9
MADHYA PRADESH,JABALPUR,2002,582
MADHYA PRADESH,JABALPUR RLY.,2002,3
MADHYA PRADESH,JHABUA,2002,221
MADHYA PRADESH,KATNI,2002,251
MADHYA PRADESH,KHANDWA,2002,385
MADHYA PRADESH,KHARGON,2002,341
MADHYA PRADESH,MANDLA,2002,210
MADHYA PRADESH,MANDSAUR,2002,255
MADHYA PRADESH,MORENA,2002,207
MADHYA PRADESH,NARSINGHPUR,2002,353
MADHYA PRADESH,NEEMUCH,2002,226
MADHYA PRADESH,PANNA,2002,170
MADHYA PRADESH,RAISEN,2002,492
MADHYA PRADESH,RAJGARH,2002,366
MADHYA PRADESH,RATLAM,2002,314
MADHYA PRADESH,REWA,2002,225
MADHYA PRADESH,SAGAR,2002,797
MADHYA PRADESH,SATNA,2002,331
MADHYA PRADESH,SEONI,2002,203
MADHYA PRADESH,SHAHDOL,2002,509
MADHYA PRADESH,SHAJAPUR,2002,354
MADHYA PRADESH,SHEOPUR,2002,129
MADHYA PRADESH,SHIVPURI,2002,306
MADHYA PRADESH,SIDHI,2002,274
MADHYA PRADESH,SIHORE,2002,292
MADHYA PRADESH,TIKAMGARH,2002,284
MADHYA PRADESH,UJJAIN,2002,428
MADHYA PRADESH,UMARIYA,2002,129
MADHYA PRADESH,VIDISHA,2002,442
MAHARASHTRA,AHMEDNAGAR,2002,428
MAHARASHTRA,AKOLA,2002,285
MAHARASHTRA,AMRAVATI COMMR.,2002,167
MAHARASHTRA,AMRAVATI RURAL,2002,336
MAHARASHTRA,AURANGABAD COMMR.,2002,180
MAHARASHTRA,AURANGABAD RURAL,2002,300
MAHARASHTRA,BEED,2002,253
MAHARASHTRA,BHANDARA,2002,214
MAHARASHTRA,BULDHANA,2002,351
MAHARASHTRA,CHANDRAPUR,2002,267
MAHARASHTRA,DHULE,2002,181
MAHARASHTRA,GADCHIROLI,2002,169
MAHARASHTRA,GONDIA,2002,208
MAHARASHTRA,HINGOLI,2002,168
MAHARASHTRA,JALGAON,2002,377
MAHARASHTRA,JALNA,2002,259
MAHARASHTRA,KOLHAPUR,2002,168
MAHARASHTRA,LATUR,2002,211
MAHARASHTRA,MUMBAI,2002,715
MAHARASHTRA,MUMBAI RLY.,2002,11
MAHARASHTRA,NAGPUR COMMR.,2002,405
MAHARASHTRA,NAGPUR RLY.,2002,3
MAHARASHTRA,NAGPUR RURAL,2002,365
MAHARASHTRA,NANDED,2002,417
MAHARASHTRA,NANDURBAR,2002,156
MAHARASHTRA,NASIK COMMR.,2002,190
MAHARASHTRA,NASIK RURAL,2002,589
MAHARASHTRA,NAVI MUMBAI,2002,108
MAHARASHTRA,OSMANABAD,2002,214
MAHARASHTRA,PARBHANI,2002,227
MAHARASHTRA,PUNE COMMR.,2002,365
MAHARASHTRA,PUNE RLY.,2002,3
MAHARASHTRA,PUNE RURAL,2002,304
MAHARASHTRA,RAIGAD,2002,157
MAHARASHTRA,RATNAGIRI,2002,98
MAHARASHTRA,SANGLI,2002,160
MAHARASHTRA,SATARA,2002,262
MAHARASHTRA,SINDHUDURG,2002,40
MAHARASHTRA,SOLAPUR COMMR.,2002,119
MAHARASHTRA,SOLAPUR RURAL,2002,165
MAHARASHTRA,THANE COMMR.,2002,392
MAHARASHTRA,THANE RURAL,2002,274
MAHARASHTRA,WARDHA,2002,277
MAHARASHTRA,WASHIM,2002,199
MAHARASHTRA,YAVATMAL,2002,376
MANIPUR,BISHNUPUR,2002,19
MANIPUR,CHANDEL,2002,0
MANIPUR,CHURACHANDPUR,2002,2
MANIPUR,IMPHAL(EAST),2002,33
MANIPUR,IMPHAL(WEST),2002,75
MANIPUR,SENAPATI,2002,0
MANIPUR,TAMENGLONG,2002,0
MANIPUR,THOUBAL,2002,34
MANIPUR,UKHRUL,2002,1
MEGHALAYA,GARO HILLS EAST,2002,3
MEGHALAYA,GARO HILLS SOUTH,2002,2
MEGHALAYA,GARO HILLS WEST,2002,13
MEGHALAYA,JAINTIA HILLS,2002,8
MEGHALAYA,KHASI HILLS EAST,2002,28
MEGHALAYA,KHASI HILLS WEST,2002,10
MEGHALAYA,RI-BHOI,2002,7
MIZORAM,AIZAWL,2002,66
MIZORAM,CHAMPHAI,2002,19
MIZORAM,KOLASIB,2002,12
MIZORAM,LAWNGTLAI,2002,6
MIZORAM,LUNGLEI,2002,22
MIZORAM,MAMIT,2002,4
MIZORAM,SAIHA,2002,22
MIZORAM,SERCHHIP,2002,3
NAGALAND,DIMAPUR,2002,6
NAGALAND,KIPHIRE,2002,2
NAGALAND,KOHIMA,2002,9
NAGALAND,MOKOKCHUNG,2002,0
NAGALAND,MON,2002,1
NAGALAND,PEREN,2002,0
NAGALAND,PHEK,2002,1
NAGALAND,TUENSANG,2002,1
NAGALAND,WOKHA,2002,1
NAGALAND,ZUNHEBOTO,2002,1
ODISHA,ANGUL,2002,154
ODISHA,BALASORE,2002,299
ODISHA,BARAGARH,2002,102
ODISHA,BERHAMPUR,2002,87
ODISHA,BHADRAK,2002,113
ODISHA,BOLANGIR,2002,137
ODISHA,BOUDH,2002,34
ODISHA,CUTTACK,2002,276
ODISHA,DEOGARH,2002,72
ODISHA,DHENKANAL,2002,139
ODISHA,GAJAPATI,2002,37
ODISHA,GANJAM,2002,250
ODISHA,JAGATSINGHPUR,2002,87
ODISHA,JAJPUR,2002,145
ODISHA,JHARSUGUDA,2002,54
ODISHA,KALAHANDI,2002,83
ODISHA,KANDHAMAL,2002,192
ODISHA,KENDRAPARA,2002,79
ODISHA,KEONJHAR,2002,270
ODISHA,KHURDA,2002,353
ODISHA,KORAPUT,2002,139
ODISHA,MALKANGIR,2002,50
ODISHA,MAYURBHANJ,2002,349
ODISHA,NAYAGARH,2002,42
ODISHA,NOWRANGPUR,2002,81
ODISHA,NUAPADA,2002,60
ODISHA,PURI,2002,125
ODISHA,RAYAGADA,2002,97
ODISHA,ROURKELA,2002,91
ODISHA,SAMBALPUR,2002,120
ODISHA,SONEPUR,2002,70
ODISHA,SRP(CUTTACK),2002,8
ODISHA,SRP(ROURKELA),2002,9
ODISHA,SUNDARGARH,2002,127
PUNJAB,AMRITSAR,2002,125
PUNJAB,BARNALA,2002,52
PUNJAB,BATALA,2002,66
PUNJAB,BHATINDA,2002,110
PUNJAB,FARIDKOT,2002,48
PUNJAB,FATEHGARH SAHIB,2002,21
PUNJAB,FEROZEPUR,2002,108
PUNJAB,G.R.P,2002,4
PUNJAB,GURDASPUR,2002,67
PUNJAB,HOSHIARPUR,2002,109
PUNJAB,JAGRAON,2002,60
PUNJAB,JALANDHAR,2002,166
PUNJAB,KAPURTHALA,2002,93
PUNJAB,KHANNA,2002,39
PUNJAB,LUDHIANA,2002,504
PUNJAB,MAJITHA,2002,54
PUNJAB,MANSA,2002,35
PUNJAB,MOGA,2002,39
PUNJAB,MUKTSAR,2002,33
PUNJAB,NAWAN SHAHR,2002,62
PUNJAB,PATIALA,2002,225
PUNJAB,ROPAR,2002,66
PUNJAB,SANGRUR,2002,112
PUNJAB,TARN TARAN,2002,51
RAJASTHAN,AJMER,2002,524
RAJASTHAN,ALWAR,2002,541
RAJASTHAN,BANSWARA,2002,312
RAJASTHAN,BARAN,2002,497
RAJASTHAN,BARMER,2002,197
RAJASTHAN,BHARATPUR,2002,421
RAJASTHAN,BHILWARA,2002,693
RAJASTHAN,BIKANER,2002,234
RAJASTHAN,BUNDI,2002,507
RAJASTHAN,CHITTORGARH,2002,671
RAJASTHAN,CHURU,2002,257
RAJASTHAN,DAUSA,2002,140
RAJASTHAN,DHOLPUR,2002,217
RAJASTHAN,DUNGARPUR,2002,166
RAJASTHAN,G.R.P.,2002,28
RAJASTHAN,GANGANAGAR,2002,617
RAJASTHAN,HANUMANGARH,2002,409
RAJASTHAN,JAIPUR,2002,1014
RAJASTHAN,JAISALMER,2002,42
RAJASTHAN,JALORE,2002,207
RAJASTHAN,JHALAWAR,2002,499
RAJASTHAN,JHUNJHUNU,2002,245
RAJASTHAN,JODHPUR,2002,555
RAJASTHAN,KARAULI,2002,179
RAJASTHAN,KOTA,2002,651
RAJASTHAN,NAGAUR,2002,312
RAJASTHAN,PALI,2002,422
RAJASTHAN,RAJSAMAND,2002,172
RAJASTHAN,SAWAI MADHOPUR,2002,232
RAJASTHAN,SIKAR,2002,208
RAJASTHAN,SIROHI,2002,165
RAJASTHAN,TONK,2002,308
RAJASTHAN,UDAIPUR,2002,292
SIKKIM,EAST,2002,16
SIKKIM,NORTH,2002,2
SIKKIM,SOUTH,2002,5
SIKKIM,WEST,2002,5
TAMIL NADU,CHENGAI,2002,268
TAMIL NADU,CHENNAI,2002,1175
TAMIL NADU,CHENNAI RLY.,2002,3
TAMIL NADU,COIMBATORE RURAL,2002,254
TAMIL NADU,COIMBATORE URBAN,2002,71
TAMIL NADU,CUDDALORE,2002,231
TAMIL NADU,DHARMAPURI,2002,157
TAMIL NADU,DINDIGUL,2002,141
TAMIL NADU,ERODE,2002,149
TAMIL NADU,KANCHIPURAM,2002,99
TAMIL NADU,KANYAKUMARI,2002,178
TAMIL NADU,KARUR,2002,59
TAMIL NADU,MADURAI RURAL,2002,150
TAMIL NADU,MADURAI URBAN,2002,196
TAMIL NADU,NAGAPATTINAM,2002,161
TAMIL NADU,NAMAKKAL,2002,126
TAMIL NADU,NILGIRIS,2002,55
TAMIL NADU,PERAMBALUR,2002,167
TAMIL NADU,PUDUKOTTAI,2002,124
TAMIL NADU,RAMNATHAPURAM,2002,107
TAMIL NADU,SALEM RURAL,2002,128
TAMIL NADU,SALEM URBAN,2002,47
TAMIL NADU,SIVAGANGAI,2002,94
TAMIL NADU,THANJAVUR,2002,99
TAMIL NADU,THENI,2002,107
TAMIL NADU,THIRUNELVELI RURAL,2002,314
TAMIL NADU,THIRUNELVELI URBAN,2002,55
TAMIL NADU,THIRUVALLUR,2002,198
TAMIL NADU,THIRUVANNAMALAI,2002,164
TAMIL NADU,THIRUVARUR,2002,79
TAMIL NADU,THOOTHUGUDI,2002,205
TAMIL NADU,TRICHY RLY.,2002,4
TAMIL NADU,TRICHY RURAL,2002,51
TAMIL NADU,TRICHY URBAN,2002,160
TAMIL NADU,VELLORE,2002,152
TAMIL NADU,VILLUPURAM,2002,258
TAMIL NADU,VIRUDHUNAGAR,2002,152
TRIPURA,DHALAI,2002,48
TRIPURA,NORTH,2002,123
TRIPURA,SOUTH,2002,187
TRIPURA,WEST,2002,178
UTTAR PRADESH,AGRA,2002,733
UTTAR PRADESH,ALIGARH,2002,400
UTTAR PRADESH,ALLAHABAD,2002,425
UTTAR PRADESH,AMBEDKAR NAGAR,2002,117
UTTAR PRADESH,AURAIYA,2002,122
UTTAR PRADESH,AZAMGARH,2002,159
UTTAR PRADESH,BADAUN,2002,237
UTTAR PRADESH,BAGHPAT,2002,122
UTTAR PRADESH,BAHRAICH,2002,65
UTTAR PRADESH,BALLIA,2002,117
UTTAR PRADESH,BALRAMPUR,2002,52
UTTAR PRADESH,BANDA,2002,130
UTTAR PRADESH,BARABANKI,2002,307
UTTAR PRADESH,BAREILLY,2002,605
UTTAR PRADESH,BASTI,2002,131
UTTAR PRADESH,BIJNOR,2002,332
UTTAR PRADESH,BULANDSHAHAR,2002,499
UTTAR PRADESH,CHANDOLI,2002,69
UTTAR PRADESH,CHITRAKOOT DHAM,2002,54
UTTAR PRADESH,DEORIA,2002,76
UTTAR PRADESH,ETAH,2002,310
UTTAR PRADESH,ETAWAH,2002,133
UTTAR PRADESH,FAIZABAD,2002,119
UTTAR PRADESH,FATEHGARH,2002,66
UTTAR PRADESH,FATEHPUR,2002,131
UTTAR PRADESH,FIROZABAD,2002,301
UTTAR PRADESH,G.R.P.,2002,48
UTTAR PRADESH,GAUTAMBUDH NAGAR,2002,157
UTTAR PRADESH,GHAZIABAD,2002,429
UTTAR PRADESH,GHAZIPUR,2002,99
UTTAR PRADESH,GONDA,2002,126
UTTAR PRADESH,GORAKHPUR,2002,199
UTTAR PRADESH,HAMIRPUR,2002,98
UTTAR PRADESH,HARDOI,2002,263
UTTAR PRADESH,HATHRAS,2002,236
UTTAR PRADESH,J.P.NAGAR,2002,164
UTTAR PRADESH,JALAUN,2002,98
UTTAR PRADESH,JAUNPUR,2002,119
UTTAR PRADESH,JHANSI,2002,104
UTTAR PRADESH,KANNAUJ,2002,86
UTTAR PRADESH,KANPUR DEHAT,2002,183
UTTAR PRADESH,KANPUR NAGAR,2002,711
UTTAR PRADESH,KAUSHAMBI,2002,115
UTTAR PRADESH,KHIRI,2002,313
